GEO_ID,NAME,S1701_C01_001E,S1701_C01_001EA,S1701_C01_001M,S1701_C01_001MA,S1701_C01_002E,S1701_C01_002EA,S1701_C01_002M,S1701_C01_002MA,S1701_C01_003E,S1701_C01_003EA,S1701_C01_003M,S1701_C01_003MA,S1701_C01_004E,S1701_C01_004EA,S1701_C01_004M,S1701_C01_004MA,S1701_C01_005E,S1701_C01_005EA,S1701_C01_005M,S1701_C01_005MA,S1701_C01_006E,S1701_C01_006EA,S1701_C01_006M,S1701_C01_006MA,S1701_C01_007E,S1701_C01_007EA,S1701_C01_007M,S1701_C01_007MA,S1701_C01_008E,S1701_C01_008EA,S1701_C01_008M,S1701_C01_008MA,S1701_C01_009E,S1701_C01_009EA,S1701_C01_009M,S1701_C01_009MA,S1701_C01_010E,S1701_C01_010EA,S1701_C01_010M,S1701_C01_010MA,S1701_C01_011E,S1701_C01_011EA,S1701_C01_011M,S1701_C01_011MA,S1701_C01_012E,S1701_C01_012EA,S1701_C01_012M,S1701_C01_012MA,S1701_C01_013E,S1701_C01_013EA,S1701_C01_013M,S1701_C01_013MA,S1701_C01_014E,S1701_C01_014EA,S1701_C01_014M,S1701_C01_014MA,S1701_C01_015E,S1701_C01_015EA,S1701_C01_015M,S1701_C01_015MA,S1701_C01_016E,S1701_C01_016EA,S1701_C01_016M,S1701_C01_016MA,S1701_C01_017E,S1701_C01_017EA,S1701_C01_017M,S1701_C01_017MA,S1701_C01_018E,S1701_C01_018EA,S1701_C01_018M,S1701_C01_018MA,S1701_C01_019E,S1701_C01_019EA,S1701_C01_019M,S1701_C01_019MA,S1701_C01_020E,S1701_C01_020EA,S1701_C01_020M,S1701_C01_020MA,S1701_C01_021E,S1701_C01_021EA,S1701_C01_021M,S1701_C01_021MA,S1701_C01_022E,S1701_C01_022EA,S1701_C01_022M,S1701_C01_022MA,S1701_C01_023E,S1701_C01_023EA,S1701_C01_023M,S1701_C01_023MA,S1701_C01_024E,S1701_C01_024EA,S1701_C01_024M,S1701_C01_024MA,S1701_C01_025E,S1701_C01_025EA,S1701_C01_025M,S1701_C01_025MA,S1701_C01_026E,S1701_C01_026EA,S1701_C01_026M,S1701_C01_026MA,S1701_C01_027E,S1701_C01_027EA,S1701_C01_027M,S1701_C01_027MA,S1701_C01_028E,S1701_C01_028EA,S1701_C01_028M,S1701_C01_028MA,S1701_C01_029E,S1701_C01_029EA,S1701_C01_029M,S1701_C01_029MA,S1701_C01_030E,S1701_C01_030EA,S1701_C01_030M,S1701_C01_030MA,S1701_C01_031E,S1701_C01_031EA,S1701_C01_031M,S1701_C01_031MA,S1701_C01_032E,S1701_C01_032EA,S1701_C01_032M,S1701_C01_032MA,S1701_C01_033E,S1701_C01_033EA,S1701_C01_033M,S1701_C01_033MA,S1701_C01_034E,S1701_C01_034EA,S1701_C01_034M,S1701_C01_034MA,S1701_C01_035E,S1701_C01_035EA,S1701_C01_035M,S1701_C01_035MA,S1701_C01_036E,S1701_C01_036EA,S1701_C01_036M,S1701_C01_036MA,S1701_C01_037E,S1701_C01_037EA,S1701_C01_037M,S1701_C01_037MA,S1701_C01_038E,S1701_C01_038EA,S1701_C01_038M,S1701_C01_038MA,S1701_C01_039E,S1701_C01_039EA,S1701_C01_039M,S1701_C01_039MA,S1701_C01_040E,S1701_C01_040EA,S1701_C01_040M,S1701_C01_040MA,S1701_C01_041E,S1701_C01_041EA,S1701_C01_041M,S1701_C01_041MA,S1701_C01_042E,S1701_C01_042EA,S1701_C01_042M,S1701_C01_042MA,S1701_C01_043E,S1701_C01_043EA,S1701_C01_043M,S1701_C01_043MA,S1701_C01_044E,S1701_C01_044EA,S1701_C01_044M,S1701_C01_044MA,S1701_C01_045E,S1701_C01_045EA,S1701_C01_045M,S1701_C01_045MA,S1701_C01_046E,S1701_C01_046EA,S1701_C01_046M,S1701_C01_046MA,S1701_C01_047E,S1701_C01_047EA,S1701_C01_047M,S1701_C01_047MA,S1701_C01_048E,S1701_C01_048EA,S1701_C01_048M,S1701_C01_048MA,S1701_C01_049E,S1701_C01_049EA,S1701_C01_049M,S1701_C01_049MA,S1701_C01_050E,S1701_C01_050EA,S1701_C01_050M,S1701_C01_050MA,S1701_C01_051E,S1701_C01_051EA,S1701_C01_051M,S1701_C01_051MA,S1701_C01_052E,S1701_C01_052EA,S1701_C01_052M,S1701_C01_052MA,S1701_C01_053E,S1701_C01_053EA,S1701_C01_053M,S1701_C01_053MA,S1701_C01_054E,S1701_C01_054EA,S1701_C01_054M,S1701_C01_054MA,S1701_C01_055E,S1701_C01_055EA,S1701_C01_055M,S1701_C01_055MA,S1701_C01_056E,S1701_C01_056EA,S1701_C01_056M,S1701_C01_056MA,S1701_C01_057E,S1701_C01_057EA,S1701_C01_057M,S1701_C01_057MA,S1701_C01_058E,S1701_C01_058EA,S1701_C01_058M,S1701_C01_058MA,S1701_C01_059E,S1701_C01_059EA,S1701_C01_059M,S1701_C01_059MA,S1701_C01_060E,S1701_C01_060EA,S1701_C01_060M,S1701_C01_060MA,S1701_C01_061E,S1701_C01_061EA,S1701_C01_061M,S1701_C01_061MA,S1701_C01_062E,S1701_C01_062EA,S1701_C01_062M,S1701_C01_062MA,S1701_C02_001E,S1701_C02_001EA,S1701_C02_001M,S1701_C02_001MA,S1701_C02_002E,S1701_C02_002EA,S1701_C02_002M,S1701_C02_002MA,S1701_C02_003E,S1701_C02_003EA,S1701_C02_003M,S1701_C02_003MA,S1701_C02_004E,S1701_C02_004EA,S1701_C02_004M,S1701_C02_004MA,S1701_C02_005E,S1701_C02_005EA,S1701_C02_005M,S1701_C02_005MA,S1701_C02_006E,S1701_C02_006EA,S1701_C02_006M,S1701_C02_006MA,S1701_C02_007E,S1701_C02_007EA,S1701_C02_007M,S1701_C02_007MA,S1701_C02_008E,S1701_C02_008EA,S1701_C02_008M,S1701_C02_008MA,S1701_C02_009E,S1701_C02_009EA,S1701_C02_009M,S1701_C02_009MA,S1701_C02_010E,S1701_C02_010EA,S1701_C02_010M,S1701_C02_010MA,S1701_C02_011E,S1701_C02_011EA,S1701_C02_011M,S1701_C02_011MA,S1701_C02_012E,S1701_C02_012EA,S1701_C02_012M,S1701_C02_012MA,S1701_C02_013E,S1701_C02_013EA,S1701_C02_013M,S1701_C02_013MA,S1701_C02_014E,S1701_C02_014EA,S1701_C02_014M,S1701_C02_014MA,S1701_C02_015E,S1701_C02_015EA,S1701_C02_015M,S1701_C02_015MA,S1701_C02_016E,S1701_C02_016EA,S1701_C02_016M,S1701_C02_016MA,S1701_C02_017E,S1701_C02_017EA,S1701_C02_017M,S1701_C02_017MA,S1701_C02_018E,S1701_C02_018EA,S1701_C02_018M,S1701_C02_018MA,S1701_C02_019E,S1701_C02_019EA,S1701_C02_019M,S1701_C02_019MA,S1701_C02_020E,S1701_C02_020EA,S1701_C02_020M,S1701_C02_020MA,S1701_C02_021E,S1701_C02_021EA,S1701_C02_021M,S1701_C02_021MA,S1701_C02_022E,S1701_C02_022EA,S1701_C02_022M,S1701_C02_022MA,S1701_C02_023E,S1701_C02_023EA,S1701_C02_023M,S1701_C02_023MA,S1701_C02_024E,S1701_C02_024EA,S1701_C02_024M,S1701_C02_024MA,S1701_C02_025E,S1701_C02_025EA,S1701_C02_025M,S1701_C02_025MA,S1701_C02_026E,S1701_C02_026EA,S1701_C02_026M,S1701_C02_026MA,S1701_C02_027E,S1701_C02_027EA,S1701_C02_027M,S1701_C02_027MA,S1701_C02_028E,S1701_C02_028EA,S1701_C02_028M,S1701_C02_028MA,S1701_C02_029E,S1701_C02_029EA,S1701_C02_029M,S1701_C02_029MA,S1701_C02_030E,S1701_C02_030EA,S1701_C02_030M,S1701_C02_030MA,S1701_C02_031E,S1701_C02_031EA,S1701_C02_031M,S1701_C02_031MA,S1701_C02_032E,S1701_C02_032EA,S1701_C02_032M,S1701_C02_032MA,S1701_C02_033E,S1701_C02_033EA,S1701_C02_033M,S1701_C02_033MA,S1701_C02_034E,S1701_C02_034EA,S1701_C02_034M,S1701_C02_034MA,S1701_C02_035E,S1701_C02_035EA,S1701_C02_035M,S1701_C02_035MA,S1701_C02_036E,S1701_C02_036EA,S1701_C02_036M,S1701_C02_036MA,S1701_C02_037E,S1701_C02_037EA,S1701_C02_037M,S1701_C02_037MA,S1701_C02_038E,S1701_C02_038EA,S1701_C02_038M,S1701_C02_038MA,S1701_C02_039E,S1701_C02_039EA,S1701_C02_039M,S1701_C02_039MA,S1701_C02_040E,S1701_C02_040EA,S1701_C02_040M,S1701_C02_040MA,S1701_C02_041E,S1701_C02_041EA,S1701_C02_041M,S1701_C02_041MA,S1701_C02_042E,S1701_C02_042EA,S1701_C02_042M,S1701_C02_042MA,S1701_C02_043E,S1701_C02_043EA,S1701_C02_043M,S1701_C02_043MA,S1701_C02_044E,S1701_C02_044EA,S1701_C02_044M,S1701_C02_044MA,S1701_C02_045E,S1701_C02_045EA,S1701_C02_045M,S1701_C02_045MA,S1701_C02_046E,S1701_C02_046EA,S1701_C02_046M,S1701_C02_046MA,S1701_C02_047E,S1701_C02_047EA,S1701_C02_047M,S1701_C02_047MA,S1701_C02_048E,S1701_C02_048EA,S1701_C02_048M,S1701_C02_048MA,S1701_C02_049E,S1701_C02_049EA,S1701_C02_049M,S1701_C02_049MA,S1701_C02_050E,S1701_C02_050EA,S1701_C02_050M,S1701_C02_050MA,S1701_C02_051E,S1701_C02_051EA,S1701_C02_051M,S1701_C02_051MA,S1701_C02_052E,S1701_C02_052EA,S1701_C02_052M,S1701_C02_052MA,S1701_C02_053E,S1701_C02_053EA,S1701_C02_053M,S1701_C02_053MA,S1701_C02_054E,S1701_C02_054EA,S1701_C02_054M,S1701_C02_054MA,S1701_C02_055E,S1701_C02_055EA,S1701_C02_055M,S1701_C02_055MA,S1701_C02_056E,S1701_C02_056EA,S1701_C02_056M,S1701_C02_056MA,S1701_C02_057E,S1701_C02_057EA,S1701_C02_057M,S1701_C02_057MA,S1701_C02_058E,S1701_C02_058EA,S1701_C02_058M,S1701_C02_058MA,S1701_C02_059E,S1701_C02_059EA,S1701_C02_059M,S1701_C02_059MA,S1701_C02_060E,S1701_C02_060EA,S1701_C02_060M,S1701_C02_060MA,S1701_C02_061E,S1701_C02_061EA,S1701_C02_061M,S1701_C02_061MA,S1701_C02_062E,S1701_C02_062EA,S1701_C02_062M,S1701_C02_062MA,S1701_C03_001E,S1701_C03_001EA,S1701_C03_001M,S1701_C03_001MA,S1701_C03_002E,S1701_C03_002EA,S1701_C03_002M,S1701_C03_002MA,S1701_C03_003E,S1701_C03_003EA,S1701_C03_003M,S1701_C03_003MA,S1701_C03_004E,S1701_C03_004EA,S1701_C03_004M,S1701_C03_004MA,S1701_C03_005E,S1701_C03_005EA,S1701_C03_005M,S1701_C03_005MA,S1701_C03_006E,S1701_C03_006EA,S1701_C03_006M,S1701_C03_006MA,S1701_C03_007E,S1701_C03_007EA,S1701_C03_007M,S1701_C03_007MA,S1701_C03_008E,S1701_C03_008EA,S1701_C03_008M,S1701_C03_008MA,S1701_C03_009E,S1701_C03_009EA,S1701_C03_009M,S1701_C03_009MA,S1701_C03_010E,S1701_C03_010EA,S1701_C03_010M,S1701_C03_010MA,S1701_C03_011E,S1701_C03_011EA,S1701_C03_011M,S1701_C03_011MA,S1701_C03_012E,S1701_C03_012EA,S1701_C03_012M,S1701_C03_012MA,S1701_C03_013E,S1701_C03_013EA,S1701_C03_013M,S1701_C03_013MA,S1701_C03_014E,S1701_C03_014EA,S1701_C03_014M,S1701_C03_014MA,S1701_C03_015E,S1701_C03_015EA,S1701_C03_015M,S1701_C03_015MA,S1701_C03_016E,S1701_C03_016EA,S1701_C03_016M,S1701_C03_016MA,S1701_C03_017E,S1701_C03_017EA,S1701_C03_017M,S1701_C03_017MA,S1701_C03_018E,S1701_C03_018EA,S1701_C03_018M,S1701_C03_018MA,S1701_C03_019E,S1701_C03_019EA,S1701_C03_019M,S1701_C03_019MA,S1701_C03_020E,S1701_C03_020EA,S1701_C03_020M,S1701_C03_020MA,S1701_C03_021E,S1701_C03_021EA,S1701_C03_021M,S1701_C03_021MA,S1701_C03_022E,S1701_C03_022EA,S1701_C03_022M,S1701_C03_022MA,S1701_C03_023E,S1701_C03_023EA,S1701_C03_023M,S1701_C03_023MA,S1701_C03_024E,S1701_C03_024EA,S1701_C03_024M,S1701_C03_024MA,S1701_C03_025E,S1701_C03_025EA,S1701_C03_025M,S1701_C03_025MA,S1701_C03_026E,S1701_C03_026EA,S1701_C03_026M,S1701_C03_026MA,S1701_C03_027E,S1701_C03_027EA,S1701_C03_027M,S1701_C03_027MA,S1701_C03_028E,S1701_C03_028EA,S1701_C03_028M,S1701_C03_028MA,S1701_C03_029E,S1701_C03_029EA,S1701_C03_029M,S1701_C03_029MA,S1701_C03_030E,S1701_C03_030EA,S1701_C03_030M,S1701_C03_030MA,S1701_C03_031E,S1701_C03_031EA,S1701_C03_031M,S1701_C03_031MA,S1701_C03_032E,S1701_C03_032EA,S1701_C03_032M,S1701_C03_032MA,S1701_C03_033E,S1701_C03_033EA,S1701_C03_033M,S1701_C03_033MA,S1701_C03_034E,S1701_C03_034EA,S1701_C03_034M,S1701_C03_034MA,S1701_C03_035E,S1701_C03_035EA,S1701_C03_035M,S1701_C03_035MA,S1701_C03_036E,S1701_C03_036EA,S1701_C03_036M,S1701_C03_036MA,S1701_C03_037E,S1701_C03_037EA,S1701_C03_037M,S1701_C03_037MA,S1701_C03_038E,S1701_C03_038EA,S1701_C03_038M,S1701_C03_038MA,S1701_C03_039E,S1701_C03_039EA,S1701_C03_039M,S1701_C03_039MA,S1701_C03_040E,S1701_C03_040EA,S1701_C03_040M,S1701_C03_040MA,S1701_C03_041E,S1701_C03_041EA,S1701_C03_041M,S1701_C03_041MA,S1701_C03_042E,S1701_C03_042EA,S1701_C03_042M,S1701_C03_042MA,S1701_C03_043E,S1701_C03_043EA,S1701_C03_043M,S1701_C03_043MA,S1701_C03_044E,S1701_C03_044EA,S1701_C03_044M,S1701_C03_044MA,S1701_C03_045E,S1701_C03_045EA,S1701_C03_045M,S1701_C03_045MA,S1701_C03_046E,S1701_C03_046EA,S1701_C03_046M,S1701_C03_046MA,S1701_C03_047E,S1701_C03_047EA,S1701_C03_047M,S1701_C03_047MA,S1701_C03_048E,S1701_C03_048EA,S1701_C03_048M,S1701_C03_048MA,S1701_C03_049E,S1701_C03_049EA,S1701_C03_049M,S1701_C03_049MA,S1701_C03_050E,S1701_C03_050EA,S1701_C03_050M,S1701_C03_050MA,S1701_C03_051E,S1701_C03_051EA,S1701_C03_051M,S1701_C03_051MA,S1701_C03_052E,S1701_C03_052EA,S1701_C03_052M,S1701_C03_052MA,S1701_C03_053E,S1701_C03_053EA,S1701_C03_053M,S1701_C03_053MA,S1701_C03_054E,S1701_C03_054EA,S1701_C03_054M,S1701_C03_054MA,S1701_C03_055E,S1701_C03_055EA,S1701_C03_055M,S1701_C03_055MA,S1701_C03_056E,S1701_C03_056EA,S1701_C03_056M,S1701_C03_056MA,S1701_C03_057E,S1701_C03_057EA,S1701_C03_057M,S1701_C03_057MA,S1701_C03_058E,S1701_C03_058EA,S1701_C03_058M,S1701_C03_058MA,S1701_C03_059E,S1701_C03_059EA,S1701_C03_059M,S1701_C03_059MA,S1701_C03_060E,S1701_C03_060EA,S1701_C03_060M,S1701_C03_060MA,S1701_C03_061E,S1701_C03_061EA,S1701_C03_061M,S1701_C03_061MA,S1701_C03_062E,S1701_C03_062EA,S1701_C03_062M,S1701_C03_062MA,ucgid
0500000US72001,"Adjuntas Municipio, Puerto Rico",17929,,22,,3254,,23,,591,,6,,2663,,22,,3254,,23,,10848,,10,,3755,,9,,7093,,4,,5116,,221,,3827,,7,,8751,,42,,9178,,32,,15023,,617,,362,,195,,14,,18,,3,,3,,0,,23,,1211,,406,,1316,,415,,17858,,70,,71,,66,,13100,,8,,4141,,504,,4153,,533,,2664,,398,,2142,,443,,6239,,398,,4875,,369,,2757,,302,,2118,,220,,1364,,327,,989,,272,,375,,169,,15089,,96,,2931,,360,,2935,,442,,9223,,428,,5399,,931,,12825,,796,,14416,,599,,15672,,539,,16021,,520,,17295,,264,,17665,,177,,17797,,142,,2708,,388,,1304,,261,,1404,,218,,0,,23,,0,,23,,28,,29,,244,,121,,319,,104,,359,,104,,734,,239,,577,,162,,447,,120,,7661,,666,,549,,165,,482,,137,,1677,,319,,17902,,21,,11363,,897,,2482,,251,,504,,82,,1978,,233,,2482,,251,,6728,,589,,2358,,274,,4370,,441,,2993,,339,,2153,,282,,5118,,501,,6245,,515,,9304,,1044,,234,,169,,4,,8,,3,,3,,0,,23,,831,,394,,987,,359,,11308,,896,,55,,67,,7636,,737,,3074,,486,,2639,,468,,1233,,281,,690,,196,,2924,,363,,1892,,311,,1066,,256,,826,,201,,1032,,304,,719,,242,,313,,158,,9198,,804,,784,,292,,1732,,328,,6682,,699,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),1830,,294,,837,,189,,993,,173,,0,,23,,0,,23,,14,,17,,161,,95,,167,,69,,234,,93,,490,,182,,434,,151,,330,,98,,-888888888,(X),-888888888,(X),42,,41,,436,,133,,1352,,272,,11340,,898,,63.4,,5.0,,76.3,,7.7,,85.3,,13.9,,74.3,,8.7,,76.3,,7.7,,62.0,,5.4,,62.8,,7.3,,61.6,,6.2,,58.5,,6.6,,56.3,,7.4,,58.5,,5.7,,68.0,,5.6,,61.9,,6.0,,64.6,,24.0,,28.6,,54.2,,100.0,,100.0,,-666666666.0,-,-222222222.0,**,68.6,,18.0,,75.0,,13.9,,63.3,,5.0,,77.5,,38.4,,58.3,,5.6,,74.2,,7.4,,63.5,,7.0,,46.3,,8.2,,32.2,,8.4,,46.9,,5.8,,38.8,,6.2,,38.7,,8.8,,39.0,,8.6,,75.7,,12.4,,72.7,,13.4,,83.5,,17.0,,61.0,,5.2,,26.7,,8.9,,59.0,,8.9,,72.4,,5.8,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),67.6,,5.7,,64.2,,9.3,,70.7,,6.8,,-666666666.0,-,-222222222.0,**,-666666666.0,-,-222222222.0,**,50.0,,32.1,,66.0,,15.9,,52.4,,18.5,,65.2,,16.8,,66.8,,12.1,,75.2,,14.8,,73.8,,10.8,,-888888888,(X),-888888888,(X),7.7,,7.5,,90.5,,7.1,,80.6,,7.9,,63.3,,5.0,,0500000US72001
0500000US72003,"Aguada Municipio, Puerto Rico",37866,,108,,6094,,104,,1159,,56,,4935,,49,,6093,,104,,23680,,14,,8060,,3,,15620,,15,,11369,,261,,8092,,29,,18460,,54,,19406,,58,,18557,,1308,,546,,374,,47,,72,,48,,57,,0,,31,,1471,,534,,17197,,1261,,35832,,516,,1646,,446,,28509,,28,,9447,,735,,7281,,664,,5642,,588,,6139,,630,,12325,,720,,11389,,783,,6679,,482,,4710,,467,,936,,256,,508,,190,,428,,177,,32690,,144,,6252,,595,,5873,,615,,20565,,706,,8657,,1111,,22082,,1379,,25942,,1358,,29299,,1201,,30589,,1276,,34428,,892,,36266,,552,,36999,,369,,5871,,519,,2677,,346,,3194,,351,,0,,31,,1,,5,,49,,36,,737,,244,,641,,220,,614,,185,,1377,,293,,1457,,237,,995,,228,,7723,,638,,1030,,297,,996,,259,,3845,,510,,37792,,108,,17874,,1282,,3512,,417,,864,,171,,2648,,377,,3511,,417,,10856,,967,,3921,,515,,6935,,631,,5029,,480,,3506,,386,,8425,,713,,9449,,767,,8403,,1129,,330,,278,,47,,72,,0,,31,,0,,31,,1020,,451,,8074,,1091,,17205,,1252,,548,,199,,12800,,980,,5498,,685,,3627,,546,,2012,,403,,1663,,339,,4331,,584,,3756,,586,,2239,,411,,1517,,320,,575,,195,,257,,141,,318,,134,,14879,,1109,,981,,254,,3054,,533,,10844,,866,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),3476,,407,,1274,,245,,2202,,308,,0,,31,,1,,5,,49,,36,,441,,180,,325,,140,,243,,116,,965,,267,,913,,183,,539,,186,,-888888888,(X),-888888888,(X),161,,109,,720,,206,,2595,,399,,17807,,1282,,47.2,,3.4,,57.6,,6.8,,74.5,,13.7,,53.7,,7.7,,57.6,,6.8,,45.8,,4.1,,48.6,,6.4,,44.4,,4.0,,44.2,,4.0,,43.3,,4.8,,45.6,,3.9,,48.7,,4.0,,45.3,,5.0,,60.4,,24.9,,100.0,,53.7,,0.0,,53.1,,-666666666.0,-,-222222222.0,**,69.3,,16.0,,47.0,,5.5,,48.0,,3.4,,33.3,,11.6,,44.9,,3.4,,58.2,,5.6,,49.8,,5.7,,35.7,,6.1,,27.1,,5.7,,35.1,,4.8,,33.0,,5.1,,33.5,,6.2,,32.2,,6.4,,61.4,,13.8,,50.6,,18.9,,74.3,,18.2,,45.5,,3.4,,15.7,,4.0,,52.0,,7.0,,52.7,,3.3,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),59.2,,5.2,,47.6,,6.4,,68.9,,7.2,,-666666666.0,-,-222222222.0,**,100.0,,100.0,,100.0,,52.5,,59.8,,16.0,,50.7,,15.4,,39.6,,16.9,,70.1,,10.6,,62.7,,9.0,,54.2,,14.5,,-888888888,(X),-888888888,(X),15.6,,9.5,,72.3,,10.7,,67.5,,6.0,,47.1,,3.4,,0500000US72003
0500000US72005,"Aguadilla Municipio, Puerto Rico",54056,,137,,9473,,56,,1845,,2,,7628,,56,,9431,,70,,32144,,104,,11623,,70,,20521,,70,,16295,,361,,12439,,49,,26002,,81,,28054,,113,,39753,,1420,,1889,,424,,32,,40,,28,,33,,0,,35,,7141,,910,,5213,,1103,,53106,,308,,700,,292,,39520,,74,,9433,,650,,12388,,727,,7849,,754,,9850,,680,,17900,,891,,15129,,903,,8201,,506,,6928,,631,,2771,,414,,1466,,349,,1305,,255,,45885,,186,,9489,,739,,7198,,557,,29198,,930,,15057,,1308,,31033,,1570,,34677,,1468,,39311,,1467,,40639,,1443,,47790,,895,,50351,,750,,51991,,540,,9961,,754,,4748,,459,,5213,,510,,0,,35,,31,,38,,391,,163,,1049,,330,,875,,230,,1602,,285,,2035,,360,,2004,,297,,1974,,265,,8195,,474,,1745,,286,,1230,,271,,6986,,549,,53760,,137,,26316,,1511,,5699,,522,,1397,,174,,4302,,478,,5657,,518,,15175,,1171,,6145,,609,,9030,,723,,7382,,494,,5442,,426,,11840,,825,,14476,,842,,18905,,1400,,882,,299,,23,,37,,0,,35,,0,,35,,3603,,667,,2903,,932,,26110,,1497,,64,,45,,18144,,1035,,6408,,627,,6582,,601,,3243,,576,,1911,,341,,5676,,551,,3807,,438,,1954,,373,,1853,,333,,1869,,317,,939,,259,,930,,209,,21366,,1292,,999,,217,,3550,,464,,16817,,1139,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),6141,,590,,2722,,329,,3419,,403,,0,,35,,31,,38,,323,,142,,576,,200,,261,,131,,995,,227,,1453,,295,,1272,,245,,1230,,215,,-888888888,(X),-888888888,(X),215,,105,,792,,247,,5134,,489,,26165,,1496,,48.7,,2.8,,60.2,,5.5,,75.7,,9.4,,56.4,,6.2,,60.0,,5.5,,47.2,,3.6,,52.9,,5.3,,44.0,,3.5,,45.3,,2.9,,43.7,,3.4,,45.5,,3.2,,51.6,,3.0,,47.6,,3.0,,46.7,,12.0,,71.9,,51.0,,0.0,,69.5,,-666666666.0,-,-222222222.0,**,50.5,,6.3,,55.7,,11.2,,49.2,,2.8,,9.1,,7.1,,45.9,,2.6,,67.9,,4.5,,53.1,,3.5,,41.3,,5.5,,19.4,,3.3,,31.7,,3.4,,25.2,,3.2,,23.8,,4.4,,26.7,,4.7,,67.4,,7.4,,64.1,,11.3,,71.3,,9.8,,46.6,,2.8,,10.5,,2.4,,49.3,,5.5,,57.6,,2.9,,-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),-888888888,(X),61.7,,3.6,,57.3,,5.0,,65.6,,4.4,,-666666666.0,-,-222222222.0,**,100.0,,66.1,,82.6,,16.7,,54.9,,11.5,,29.8,,11.9,,62.1,,8.5,,71.4,,7.0,,63.5,,6.8,,62.3,,8.9,,-888888888,(X),-888888888,(X),12.3,,5.7,,64.4,,10.9,,73.5,,3.9,,48.7,,2.8,,0500000US72005
